"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Morning workout ☀️","14 May 2024, 11:00","14 May 2024, 12:09","","Shrug (Barbell)",0,"",1,"normal",60,13,,,
"Morning workout ☀️","14 May 2024, 11:00","14 May 2024, 12:09","","Shrug (Barbell)",0,"",2,"normal",60,13,,,
"Morning workout ☀️","14 May 2024, 11:00","14 May 2024, 12:09","","Shrug (Barbell)",0,"",3,"normal",60,11,,,
"Morning workout ☀️","14 May 2024, 11:00","14 May 2024, 12:09","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",18.75,12,,,
"Morning workout ☀️","14 May 2024, 11:00","14 May 2024, 12:09","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",21.25,12,,,
"Morning workout ☀️","14 May 2024, 11:00","14 May 2024, 12:09","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",21.25,11,,,
"Morning workout ☀️","14 May 2024, 11:00","14 May 2024, 12:09","","Straight Arm Lat Pulldown (Cable)",,"",3,"normal",21.25,8,,,
"Morning workout ☀️","14 May 2024, 11:00","14 May 2024, 12:09","","Face Pull",,"",0,"normal",28.75,12,,,
"Morning workout ☀️","14 May 2024, 11:00","14 May 2024, 12:09","","Face Pull",,"",1,"normal",28.75,10,,,
"Morning workout ☀️","14 May 2024, 11:00","14 May 2024, 12:09","","Face Pull",,"",2,"normal",28.75,10,,,
"Morning workout ☀️","14 May 2024, 11:00","14 May 2024, 12:09","","Face Pull",,"",3,"normal",28.75,8,,,
"We back","13 May 2024, 13:37","13 May 2024, 14:32","","Incline Bench Press (Smith Machine)",,"",0,"normal",50,13,,,
"We back","13 May 2024, 13:37","13 May 2024, 14:32","","Incline Bench Press (Smith Machine)",,"",1,"normal",50,13,,,
"We back","13 May 2024, 13:37","13 May 2024, 14:32","","Incline Bench Press (Smith Machine)",,"",2,"normal",60,11,,,
"We back","13 May 2024, 13:37","13 May 2024, 14:32","","Incline Bench Press (Smith Machine)",,"",3,"normal",60,12,,,
"We back","13 May 2024, 13:37","13 May 2024, 14:32","","Incline Bench Press (Smith Machine)",,"",4,"failure",60,9,,,
"We back","13 May 2024, 13:37","13 May 2024, 14:32","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",50,9,,,
"We back","13 May 2024, 13:37","13 May 2024, 14:32","","Iso-Lateral Chest Press (Machine)",,"",1,"failure",50,9,,,
"We back","13 May 2024, 13:37","13 May 2024, 14:32","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",50,10,,,
"We back","13 May 2024, 13:37","13 May 2024, 14:32","","Iso-Lateral Chest Press (Machine)",,"",3,"failure",50,7,,,
"We back","13 May 2024, 13:37","13 May 2024, 14:32","","Butterfly (Pec Deck)",,"",0,"normal",55,9,,,
"We back","13 May 2024, 13:37","13 May 2024, 14:32","","Butterfly (Pec Deck)",,"",1,"normal",55,12,,,
"We back","13 May 2024, 13:37","13 May 2024, 14:32","","Butterfly (Pec Deck)",,"",2,"normal",55,12,,,
"We back","13 May 2024, 13:37","13 May 2024, 14:32","","Butterfly (Pec Deck)",,"",3,"normal",55,13,,,
"We back","13 May 2024, 13:37","13 May 2024, 14:32","","T Bar Pushdown",,"",0,"normal",25,11,,,
"We back","13 May 2024, 13:37","13 May 2024, 14:32","","T Bar Pushdown",,"",1,"normal",25,11,,,
"We back","13 May 2024, 13:37","13 May 2024, 14:32","","T Bar Pushdown",,"",2,"normal",25,9,,,
"We back","13 May 2024, 13:37","13 May 2024, 14:32","","T Bar Pushdown",,"",3,"normal",25,7,,,
"We back","13 May 2024, 13:37","13 May 2024, 14:32","","Triceps Kickback (Cable)",,"",0,"normal",2.5,20,,,
"We back","13 May 2024, 13:37","13 May 2024, 14:32","","Triceps Kickback (Cable)",,"",1,"dropset",2.5,12,,,
"We back","13 May 2024, 13:37","13 May 2024, 14:32","","Triceps Kickback (Cable)",,"",2,"normal",2.5,13,,,
"We back","13 May 2024, 13:37","13 May 2024, 14:32","","Triceps Kickback (Cable)",,"",3,"dropset",2.5,10,,,
"Quick legs high reps","9 May 2024, 11:15","9 May 2024, 12:01","","Leg Extension (Machine)",,"",0,"warmup",35,12,,,
"Quick legs high reps","9 May 2024, 11:15","9 May 2024, 12:01","","Leg Extension (Machine)",,"",1,"normal",45,15,,,
"Quick legs high reps","9 May 2024, 11:15","9 May 2024, 12:01","","Leg Extension (Machine)",,"",2,"normal",45,13,,,
"Quick legs high reps","9 May 2024, 11:15","9 May 2024, 12:01","","Leg Extension (Machine)",,"",3,"normal",45,12,,,
"Quick legs high reps","9 May 2024, 11:15","9 May 2024, 12:01","","Leg Extension (Machine)",,"",4,"normal",45,12,,,
"Quick legs high reps","9 May 2024, 11:15","9 May 2024, 12:01","","Leg Press Horizontal (Machine)",,"",0,"normal",75,16,,,
"Quick legs high reps","9 May 2024, 11:15","9 May 2024, 12:01","","Leg Press Horizontal (Machine)",,"",1,"normal",85,16,,,
"Quick legs high reps","9 May 2024, 11:15","9 May 2024, 12:01","","Leg Press Horizontal (Machine)",,"",2,"normal",85,15,,,
"Quick legs high reps","9 May 2024, 11:15","9 May 2024, 12:01","","Leg Press Horizontal (Machine)",,"",3,"normal",85,15,,,
"Quick legs high reps","9 May 2024, 11:15","9 May 2024, 12:01","","Seated Leg Curl (Machine)",,"",0,"normal",45,12,,,
"Quick legs high reps","9 May 2024, 11:15","9 May 2024, 12:01","","Seated Leg Curl (Machine)",,"",1,"normal",45,12,,,
"Quick legs high reps","9 May 2024, 11:15","9 May 2024, 12:01","","Seated Leg Curl (Machine)",,"",2,"normal",45,12,,,
"Quick legs high reps","9 May 2024, 11:15","9 May 2024, 12:01","","Seated Leg Curl (Machine)",,"",3,"normal",45,14,,,
"Quick legs high reps","9 May 2024, 11:15","9 May 2024, 12:01","","Seated Calf Raise",,"",0,"normal",20,15,,,
"Quick legs high reps","9 May 2024, 11:15","9 May 2024, 12:01","","Seated Calf Raise",,"",1,"normal",20,15,,,
"Quick legs high reps","9 May 2024, 11:15","9 May 2024, 12:01","","Seated Calf Raise",,"",2,"normal",20,15,,,
"Quick legs high reps","9 May 2024, 11:15","9 May 2024, 12:01","","Seated Calf Raise",,"",3,"normal",20,15,,,
"Back bi","8 May 2024, 16:29","8 May 2024, 17:34","","Chin Up",,"",0,"normal",,8,,,
"Back bi","8 May 2024, 16:29","8 May 2024, 17:34","","Chin Up",,"",1,"normal",,8,,,
"Back bi","8 May 2024, 16:29","8 May 2024, 17:34","","Chin Up",,"",2,"normal",,8,,,
"Back bi","8 May 2024, 16:29","8 May 2024, 17:34","","Chin Up",,"",3,"normal",,8,,,
"Back bi","8 May 2024, 16:29","8 May 2024, 17:34","","Lat Pulldown (Cable)",,"",0,"normal",50,13,,,
"Back bi","8 May 2024, 16:29","8 May 2024, 17:34","","Lat Pulldown (Cable)",,"",1,"normal",55,11,,,
"Back bi","8 May 2024, 16:29","8 May 2024, 17:34","","Lat Pulldown (Cable)",,"",2,"normal",55,12,,,
"Back bi","8 May 2024, 16:29","8 May 2024, 17:34","","Lat Pulldown (Cable)",,"",3,"normal",55,10,,,
"Back bi","8 May 2024, 16:29","8 May 2024, 17:34","","Seated Cable Row - Bar Grip",,"",0,"normal",50,13,,,
"Back bi","8 May 2024, 16:29","8 May 2024, 17:34","","Seated Cable Row - Bar Grip",,"",1,"normal",50,10,,,
"Back bi","8 May 2024, 16:29","8 May 2024, 17:34","","Seated Cable Row - Bar Grip",,"",2,"normal",50,10,,,
"Back bi","8 May 2024, 16:29","8 May 2024, 17:34","","Seated Cable Row - Bar Grip",,"",3,"normal",50,8,,,
"Back bi","8 May 2024, 16:29","8 May 2024, 17:34","","Iso-Lateral Row (Machine)",,"",0,"normal",40,12,,,
"Back bi","8 May 2024, 16:29","8 May 2024, 17:34","","Iso-Lateral Row (Machine)",,"",1,"normal",40,12,,,
"Back bi","8 May 2024, 16:29","8 May 2024, 17:34","","Iso-Lateral Row (Machine)",,"",2,"normal",30,15,,,
"Back bi","8 May 2024, 16:29","8 May 2024, 17:34","","Seated Incline Curl (Dumbbell)",,"",0,"normal",10,15,,,
"Back bi","8 May 2024, 16:29","8 May 2024, 17:34","","Seated Incline Curl (Dumbbell)",,"",1,"normal",10,12,,,
"Back bi","8 May 2024, 16:29","8 May 2024, 17:34","","Seated Incline Curl (Dumbbell)",,"",2,"normal",10,9,,,
"Tits but I'm weak","4 May 2024, 10:10","4 May 2024, 11:25","","Bench Press (Barbell)",,"",0,"warmup",20,12,,,
"Tits but I'm weak","4 May 2024, 10:10","4 May 2024, 11:25","","Bench Press (Barbell)",,"",1,"warmup",50,10,,,
"Tits but I'm weak","4 May 2024, 10:10","4 May 2024, 11:25","","Bench Press (Barbell)",,"",2,"normal",70,7,,,
"Tits but I'm weak","4 May 2024, 10:10","4 May 2024, 11:25","","Bench Press (Barbell)",,"",3,"normal",70,8,,,
"Tits but I'm weak","4 May 2024, 10:10","4 May 2024, 11:25","","Bench Press (Barbell)",,"",4,"normal",70,6,,,
"Tits but I'm weak","4 May 2024, 10:10","4 May 2024, 11:25","","Overhead Press (Smith Machine)",,"",0,"normal",40,5,,,
"Tits but I'm weak","4 May 2024, 10:10","4 May 2024, 11:25","","Overhead Press (Smith Machine)",,"",1,"normal",40,7,,,
"Tits but I'm weak","4 May 2024, 10:10","4 May 2024, 11:25","","Incline Chest Press (Machine)",,"",0,"normal",50,13,,,
"Tits but I'm weak","4 May 2024, 10:10","4 May 2024, 11:25","","Incline Chest Press (Machine)",,"",1,"normal",60,9,,,
"Tits but I'm weak","4 May 2024, 10:10","4 May 2024, 11:25","","Incline Chest Press (Machine)",,"",2,"normal",60,10,,,
"Tits but I'm weak","4 May 2024, 10:10","4 May 2024, 11:25","","Butterfly (Pec Deck)",,"",0,"normal",45,12,,,
"Tits but I'm weak","4 May 2024, 10:10","4 May 2024, 11:25","","Butterfly (Pec Deck)",,"",1,"normal",55,10,,,
"Tits but I'm weak","4 May 2024, 10:10","4 May 2024, 11:25","","Butterfly (Pec Deck)",,"",2,"normal",55,13,,,
"Tits but I'm weak","4 May 2024, 10:10","4 May 2024, 11:25","","T Bar Pushdown",,"",0,"normal",22.5,13,,,
"Tits but I'm weak","4 May 2024, 10:10","4 May 2024, 11:25","","T Bar Pushdown",,"",1,"normal",22.5,13,,,
"Tits but I'm weak","4 May 2024, 10:10","4 May 2024, 11:25","","T Bar Pushdown",,"",2,"normal",22.5,9,,,
"Tits but I'm weak","4 May 2024, 10:10","4 May 2024, 11:25","","T Bar Pushdown",,"",3,"normal",22.5,10,,,
"Tits but I'm weak","4 May 2024, 10:10","4 May 2024, 11:25","","Triceps Kickback (Cable)",,"",0,"normal",2.5,13,,,
"Tits but I'm weak","4 May 2024, 10:10","4 May 2024, 11:25","","Triceps Kickback (Cable)",,"",1,"dropset",2.5,10,,,
"Tits but I'm weak","4 May 2024, 10:10","4 May 2024, 11:25","","Triceps Kickback (Cable)",,"",2,"normal",2.5,12,,,
"Tits but I'm weak","4 May 2024, 10:10","4 May 2024, 11:25","","Triceps Kickback (Cable)",,"",3,"dropset",2.5,12,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","Pull Up",,"3 and 4 was strapped in",0,"normal",,8,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","Pull Up",,"3 and 4 was strapped in",1,"normal",,9,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","Pull Up",,"3 and 4 was strapped in",2,"normal",,10,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","Pull Up",,"3 and 4 was strapped in",3,"normal",,10,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","Pull Up",,"3 and 4 was strapped in",4,"normal",,6,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","T Bar Row",,"",0,"normal",40,13,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","T Bar Row",,"",1,"normal",47.5,11,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","T Bar Row",,"",2,"normal",47.5,12,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","T Bar Row",,"",3,"normal",47.5,12,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","Seated Cable Row - Bar Grip",,"",0,"normal",50,8,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","Seated Cable Row - Bar Grip",,"",1,"normal",50,10,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","Seated Cable Row - Bar Grip",,"",2,"normal",50,10,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","Seated Cable Row - Bar Grip",,"",3,"normal",50,10,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","Iso-Lateral Row (Machine)",,"",0,"normal",20,11,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","Iso-Lateral Row (Machine)",,"",1,"normal",20,15,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","Iso-Lateral Row (Machine)",,"",2,"normal",20,13,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","Iso-Lateral Row (Machine)",,"",3,"normal",20,13,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","Seated Incline Curl (Dumbbell)",,"",0,"normal",12,11,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","Seated Incline Curl (Dumbbell)",,"",1,"normal",12,12,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","Seated Incline Curl (Dumbbell)",,"",2,"normal",12,9,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","Single Arm Supported Hammer Curl",,"",0,"normal",10,9,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","Single Arm Supported Hammer Curl",,"",1,"normal",10,8,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","Single Arm Supported Hammer Curl",,"",2,"normal",10,6,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","Preacher Curl (Machine)",,"",0,"normal",27.5,10,,,
"Back","3 May 2024, 09:25","3 May 2024, 10:43","","Preacher Curl (Machine)",,"",1,"normal",27.5,10,,,
"Legs","1 May 2024, 14:36","1 May 2024, 15:41","","Leg Extension (Machine)",,"",0,"warmup",50,12,,,
"Legs","1 May 2024, 14:36","1 May 2024, 15:41","","Leg Extension (Machine)",,"",1,"normal",60,12,,,
"Legs","1 May 2024, 14:36","1 May 2024, 15:41","","Leg Extension (Machine)",,"",2,"normal",70,11,,,
"Legs","1 May 2024, 14:36","1 May 2024, 15:41","","Leg Extension (Machine)",,"",3,"normal",70,11,,,
"Legs","1 May 2024, 14:36","1 May 2024, 15:41","","Leg Extension (Machine)",,"",4,"normal",70,11,,,
"Legs","1 May 2024, 14:36","1 May 2024, 15:41","","Bulgarian Split Squats (Smith)",,"",0,"normal",60,8,,,
"Legs","1 May 2024, 14:36","1 May 2024, 15:41","","Bulgarian Split Squats (Smith)",,"",1,"normal",60,9,,,
"Legs","1 May 2024, 14:36","1 May 2024, 15:41","","Bulgarian Split Squats (Smith)",,"",2,"normal",60,10,,,
"Legs","1 May 2024, 14:36","1 May 2024, 15:41","","Bulgarian Split Squats (Smith)",,"",3,"normal",60,8,,,
"Legs","1 May 2024, 14:36","1 May 2024, 15:41","","Leg Press (Machine)",,"Focusing on max hip mobility",0,"normal",100,15,,,
"Legs","1 May 2024, 14:36","1 May 2024, 15:41","","Leg Press (Machine)",,"Focusing on max hip mobility",1,"normal",150,12,,,
"Legs","1 May 2024, 14:36","1 May 2024, 15:41","","Leg Press (Machine)",,"Focusing on max hip mobility",2,"normal",150,12,,,
"Legs","1 May 2024, 14:36","1 May 2024, 15:41","","Leg Press (Machine)",,"Focusing on max hip mobility",3,"normal",150,9,,,
"Legs","1 May 2024, 14:36","1 May 2024, 15:41","","Seated Leg Curl (Machine)",,"",0,"normal",45,10,,,
"Legs","1 May 2024, 14:36","1 May 2024, 15:41","","Seated Leg Curl (Machine)",,"",1,"normal",45,12,,,
"Legs","1 May 2024, 14:36","1 May 2024, 15:41","","Seated Leg Curl (Machine)",,"",2,"normal",45,12,,,
"Legs","1 May 2024, 14:36","1 May 2024, 15:41","","Seated Leg Curl (Machine)",,"",3,"normal",45,10,,,
"Legs","1 May 2024, 14:36","1 May 2024, 15:41","","Standing Calf Raise (Smith)",,"",0,"normal",60,18,,,
"Legs","1 May 2024, 14:36","1 May 2024, 15:41","","Standing Calf Raise (Smith)",,"",1,"normal",60,17,,,
"Legs","1 May 2024, 14:36","1 May 2024, 15:41","","Standing Calf Raise (Smith)",,"",2,"failure",60,17,,,
"Legs","1 May 2024, 14:36","1 May 2024, 15:41","","Standing Calf Raise (Smith)",,"",3,"failure",60,13,,,
"North Ryde boujee","29 Apr 2024, 17:04","29 Apr 2024, 18:04","","Shoulder Press (Smith Machine)",,"",0,"normal",50,14,,,
"North Ryde boujee","29 Apr 2024, 17:04","29 Apr 2024, 18:04","","Shoulder Press (Smith Machine)",,"",1,"normal",50,13,,,
"North Ryde boujee","29 Apr 2024, 17:04","29 Apr 2024, 18:04","","Shoulder Press (Smith Machine)",,"",2,"normal",50,11,,,
"North Ryde boujee","29 Apr 2024, 17:04","29 Apr 2024, 18:04","","Shoulder Press (Smith Machine)",,"",3,"normal",50,12,,,
"North Ryde boujee","29 Apr 2024, 17:04","29 Apr 2024, 18:04","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",50,12,,,
"North Ryde boujee","29 Apr 2024, 17:04","29 Apr 2024, 18:04","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",59,11,,,
"North Ryde boujee","29 Apr 2024, 17:04","29 Apr 2024, 18:04","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",59,9,,,
"North Ryde boujee","29 Apr 2024, 17:04","29 Apr 2024, 18:04","","Rear Delt Reverse Fly (Machine)",,"",3,"normal",54,12,,,
"North Ryde boujee","29 Apr 2024, 17:04","29 Apr 2024, 18:04","","Lateral Raise (Dumbbell)",,"",0,"normal",10,14,,,
"North Ryde boujee","29 Apr 2024, 17:04","29 Apr 2024, 18:04","","Lateral Raise (Dumbbell)",,"",1,"normal",10,15,,,
"North Ryde boujee","29 Apr 2024, 17:04","29 Apr 2024, 18:04","","Lateral Raise (Dumbbell)",,"",2,"normal",10,11,,,
"North Ryde boujee","29 Apr 2024, 17:04","29 Apr 2024, 18:04","","Lateral Raise (Dumbbell)",,"",3,"normal",10,10,,,
"North Ryde boujee","29 Apr 2024, 17:04","29 Apr 2024, 18:04","","Face Pull",,"",0,"normal",27,15,,,
"North Ryde boujee","29 Apr 2024, 17:04","29 Apr 2024, 18:04","","Face Pull",,"",1,"normal",32,15,,,
"North Ryde boujee","29 Apr 2024, 17:04","29 Apr 2024, 18:04","","Face Pull",,"",2,"normal",36,12,,,
"North Ryde boujee","29 Apr 2024, 17:04","29 Apr 2024, 18:04","","Face Pull",,"",3,"normal",36,12,,,
"North Ryde boujee","29 Apr 2024, 17:04","29 Apr 2024, 18:04","","Seated Dip Machine",,"",0,"normal",90,12,,,
"Arms","27 Apr 2024, 13:53","27 Apr 2024, 15:08","","Wide Pull Up",,"",0,"normal",,10,,,
"Arms","27 Apr 2024, 13:53","27 Apr 2024, 15:08","","Wide Pull Up",,"",1,"normal",,8,,,
"Arms","27 Apr 2024, 13:53","27 Apr 2024, 15:08","","Wide Pull Up",,"",2,"normal",,8,,,
"Arms","27 Apr 2024, 13:53","27 Apr 2024, 15:08","","Wide Pull Up",,"",3,"normal",,7,,,
"Arms","27 Apr 2024, 13:53","27 Apr 2024, 15:08","","Incline Bench Press (Smith Machine)",,"",0,"normal",50,12,,,
"Arms","27 Apr 2024, 13:53","27 Apr 2024, 15:08","","Incline Bench Press (Smith Machine)",,"",1,"normal",50,14,,,
"Arms","27 Apr 2024, 13:53","27 Apr 2024, 15:08","","Incline Bench Press (Smith Machine)",,"",2,"normal",50,10,,,
"Arms","27 Apr 2024, 13:53","27 Apr 2024, 15:08","","Incline Bench Press (Smith Machine)",,"",3,"normal",50,11,,,
"Arms","27 Apr 2024, 13:53","27 Apr 2024, 15:08","","Triceps Extension (Machine)",,"",0,"normal",39,11,,,
"Arms","27 Apr 2024, 13:53","27 Apr 2024, 15:08","","Triceps Extension (Machine)",,"",1,"normal",41.5,12,,,
"Arms","27 Apr 2024, 13:53","27 Apr 2024, 15:08","","Triceps Extension (Machine)",,"",2,"normal",41.5,11,,,
"Arms","27 Apr 2024, 13:53","27 Apr 2024, 15:08","","Triceps Extension (Machine)",,"",3,"normal",41.5,11,,,
"Arms","27 Apr 2024, 13:53","27 Apr 2024, 15:08","","Seated Incline Curl (Dumbbell)",,"",0,"normal",10,13,,,
"Arms","27 Apr 2024, 13:53","27 Apr 2024, 15:08","","Seated Incline Curl (Dumbbell)",,"",1,"normal",10,15,,,
"Arms","27 Apr 2024, 13:53","27 Apr 2024, 15:08","","Seated Incline Curl (Dumbbell)",,"",2,"normal",10,11,,,
"Arms","27 Apr 2024, 13:53","27 Apr 2024, 15:08","","Seated Incline Curl (Dumbbell)",,"",3,"normal",10,9,,,
"Arms","27 Apr 2024, 13:53","27 Apr 2024, 15:08","","Single Arm Supported Hammer Curl",,"",0,"normal",8,11,,,
"Arms","27 Apr 2024, 13:53","27 Apr 2024, 15:08","","Single Arm Supported Hammer Curl",,"",1,"normal",8,10,,,
"Arms","27 Apr 2024, 13:53","27 Apr 2024, 15:08","","Single Arm Supported Hammer Curl",,"",2,"normal",8,9,,,
"Arms","27 Apr 2024, 13:53","27 Apr 2024, 15:08","","T Bar Pushdown",,"",0,"normal",17.5,15,,,
"Arms","27 Apr 2024, 13:53","27 Apr 2024, 15:08","","T Bar Pushdown",,"",1,"normal",21.25,13,,,
"Arms","27 Apr 2024, 13:53","27 Apr 2024, 15:08","","T Bar Pushdown",,"",2,"normal",21.25,12,,,
"Arms","27 Apr 2024, 13:53","27 Apr 2024, 15:08","","T Bar Pushdown",,"",3,"normal",21.25,12,,,
"Legs","25 Apr 2024, 11:32","25 Apr 2024, 12:27","","Squat (Smith Machine)",,"",0,"warmup",60,10,,,
"Legs","25 Apr 2024, 11:32","25 Apr 2024, 12:27","","Squat (Smith Machine)",,"",1,"normal",80,11,,,
"Legs","25 Apr 2024, 11:32","25 Apr 2024, 12:27","","Squat (Smith Machine)",,"",2,"normal",90,11,,,
"Legs","25 Apr 2024, 11:32","25 Apr 2024, 12:27","","Squat (Smith Machine)",,"",3,"normal",90,8,,,
"Legs","25 Apr 2024, 11:32","25 Apr 2024, 12:27","","Leg Extension (Machine)",,"",0,"normal",55,12,,,
"Legs","25 Apr 2024, 11:32","25 Apr 2024, 12:27","","Leg Extension (Machine)",,"",1,"normal",65,10,,,
"Legs","25 Apr 2024, 11:32","25 Apr 2024, 12:27","","Leg Extension (Machine)",,"",2,"normal",70,9,,,
"Legs","25 Apr 2024, 11:32","25 Apr 2024, 12:27","","Leg Extension (Machine)",,"",3,"normal",70,10,,,
"Legs","25 Apr 2024, 11:32","25 Apr 2024, 12:27","","Seated Leg Curl (Machine)",,"",0,"normal",50,12,,,
"Legs","25 Apr 2024, 11:32","25 Apr 2024, 12:27","","Seated Leg Curl (Machine)",,"",1,"normal",45,12,,,
"Legs","25 Apr 2024, 11:32","25 Apr 2024, 12:27","","Seated Leg Curl (Machine)",,"",2,"normal",45,10,,,
"Legs","25 Apr 2024, 11:32","25 Apr 2024, 12:27","","Seated Leg Curl (Machine)",,"",3,"normal",45,8,,,
"Legs","25 Apr 2024, 11:32","25 Apr 2024, 12:27","","Leg Press Horizontal (Machine)",,"",0,"normal",110,8,,,
"Legs","25 Apr 2024, 11:32","25 Apr 2024, 12:27","","Leg Press Horizontal (Machine)",,"",1,"normal",110,10,,,
